LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,c
9.0,11.0,1.0,5.0,3.0,20.0,6.0,0.15,10.0,2.0,1.0,0.17,25.0,1.0,0.0,35.0,1.0,28.15,27.0,20519.43,0.25,147.0,0.04,1139.97,759.98,0.17,5.0,10.0,21.0,0.11,54.0,93.0,18.0,18.0,54.0,18.6,40.0,TRUE
10.0,5.0,1.0,2.0,4.0,8.0,3.0,0.09,4.0,2.0,3.0,1.0,13.0,1.0,0.0,31.0,1.0,32.42,21.5,14986.93,0.23,145.0,0.05,832.61,697.07,0.33,2.0,4.0,12.0,0.06,43.0,102.0,14.0,14.0,49.0,16.21,33.0,FALSE
0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.5,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,6.0,0.29,0.0,0.0,0.0,0.0,7.0,0.0,0.0,FALSE
18.0,15.0,12.0,10.0,9.0,26.0,8.0,0.11,12.0,2.0,4.0,0.5,43.0,3.0,0.0,60.0,0.0,57.8,36.88,78609.33,0.71,358.0,0.03,4367.19,2131.6,0.38,7.0,13.0,37.0,0.08,144.0,214.0,41.0,21.0,99.0,24.05,70.0,TRUE
1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.18,0.0,0.0,2.0,1.0,8.0,1.0,0.0,11.0,1.0,18.29,7.0,896.0,0.04,32.0,0.14,49.78,128.0,0.5,0.0,0.0,8.0,0.15,14.0,18.0,8.0,8.0,13.0,0.0,11.0,FALSE
12.0,1.0,5.0,3.0,5.0,0.0,1.0,0.1,0.0,0.0,1.0,1.0,8.0,1.0,0.0,7.0,0.0,33.33,5.4,972.0,0.06,45.0,0.19,54.0,180.0,1.0,0.0,0.0,9.0,0.03,18.0,27.0,10.0,6.0,29.0,53.33,10.0,TRUE
2.0,13.0,0.0,0.0,1.0,24.0,7.0,0.41,12.0,2.0,1.0,0.14,31.0,1.0,0.0,17.0,3.0,23.2,19.0,8375.9,0.15,102.0,0.05,465.33,440.84,0.14,6.0,12.0,26.0,0.28,57.0,45.0,12.0,8.0,25.0,5.56,17.0,FALSE
19.0,29.0,3.0,20.0,20.0,54.0,15.0,0.15,26.0,2.0,7.0,0.47,62.0,3.0,0.0,82.0,1.0,23.98,98.43,232360.35,0.79,425.0,0.01,12908.91,2360.7,0.2,14.0,27.0,49.0,0.1,159.0,266.0,21.0,26.0,143.0,32.79,102.0,TRUE
14.0,1.0,10.0,3.0,7.0,0.0,1.0,0.07,0.0,0.0,1.0,1.0,11.0,1.0,0.0,11.0,0.0,59.86,4.16,1034.06,0.08,55.0,0.24,57.45,248.8,1.0,0.0,0.0,12.0,0.03,19.0,36.0,16.0,7.0,37.0,47.62,14.0,TRUE
10.0,3.0,0.0,0.0,4.0,4.0,2.0,0.14,2.0,2.0,1.0,0.5,7.0,1.0,0.0,14.0,2.0,18.81,17.05,5466.9,0.11,73.0,0.06,303.72,320.64,0.5,1.0,2.0,7.0,0.06,31.0,42.0,10.0,11.0,31.0,22.22,14.0,FALSE
4.0,3.0,2.0,0.0,12.0,4.0,2.0,0.29,2.0,2.0,2.0,1.0,6.0,1.0,0.0,7.0,0.0,14.1,5.4,411.19,0.03,20.0,0.19,22.84,76.15,0.5,1.0,2.0,6.0,0.08,6.0,14.0,5.0,9.0,25.0,63.16,7.0,FALSE
24.0,31.0,8.0,52.0,21.0,52.0,16.0,0.15,22.0,2.0,10.0,0.63,61.0,9.0,0.0,52.0,1.0,45.07,43.48,85224.2,0.65,339.0,0.02,4734.68,1959.88,0.56,15.0,26.0,47.0,0.11,121.0,218.0,32.0,23.0,151.0,58.4,104.0,TRUE
